,MMM-YY,Driver_ID,Age,Gender,City,Education_Level,Income,Dateofjoining,LastWorkingDate,Joining Designation,Grade,Total Business Value,Quarterly Rating
16693,12/1/2020,2473,40,1,C6,1,30967,13/06/19,,1,1,453760,2
16694,7/1/2020,2474,34,0,C10,1,44188,28/06/20,,1,1,0,1
16695,8/1/2020,2474,34,0,C10,1,44188,28/06/20,29/07/20,1,1,0,1
16696,11/1/2019,2475,35,0,C12,2,99515,11/4/2019,,3,3,0,2
16697,12/1/2019,2475,35,0,C12,2,99515,11/4/2019,,3,3,400000,2
16698,1/1/2020,2475,35,0,C12,2,99515,11/4/2019,,3,3,1100000,3
16699,2/1/2020,2475,35,0,C12,2,99515,11/4/2019,,3,3,1299000,3
16700,3/1/2020,2475,35,0,C12,2,99515,11/4/2019,,3,3,2750000,3
16701,4/1/2020,2475,35,0,C12,2,99515,11/4/2019,,3,3,1503730,3
16702,5/1/2020,2475,35,0,C12,2,99515,11/4/2019,,3,3,0,3
16703,6/1/2020,2475,35,0,C12,2,99515,11/4/2019,15/06/20,3,3,0,3
16704,4/1/2020,2476,33,0,C19,1,89269,16/03/20,,3,3,0,1
16705,5/1/2020,2476,33,0,C19,1,89269,16/03/20,,3,3,0,1
16706,6/1/2020,2476,33,0,C19,1,89269,16/03/20,,3,3,0,1
16707,7/1/2020,2476,33,0,C19,1,89269,16/03/20,,3,3,250000,1
16708,8/1/2020,2476,33,0,C19,1,89269,16/03/20,,3,3,0,1
16709,9/1/2020,2476,33,0,C19,1,89269,16/03/20,,3,3,0,1
16710,10/1/2020,2476,34,0,C19,1,89269,16/03/20,10/10/2020,3,3,0,1
16711,1/1/2019,2478,25,1,C2,2,68294,6/11/2018,,1,1,345920,2
16712,2/1/2019,2478,25,1,C2,2,68294,6/11/2018,,1,1,500410,2
16713,3/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,581330,2
16714,4/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,109500,3
16715,5/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,591450,3
16716,6/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,217960,3
16717,7/1/2019,2478,26,,C2,2,68294,6/11/2018,,1,1,498140,3
16718,8/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,307390,3
16719,9/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,253540,3
16720,10/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,0,2
16721,11/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,301760,2
16722,12/1/2019,2478,26,1,C2,2,68294,6/11/2018,,1,1,354800,2
16723,1/1/2020,2478,26,1,C2,2,68294,6/11/2018,,1,1,287680,1
16724,2/1/2020,2478,26,1,C2,2,68294,6/11/2018,17/02/20,1,1,181800,1
16725,11/1/2019,2480,28,1,C24,0,18538,21/11/19,,1,1,0,1
16726,12/1/2019,2480,28,1,C24,0,18538,21/11/19,,1,1,0,1
16727,1/1/2020,2480,28,1,C24,0,18538,21/11/19,,1,1,0,4
16728,2/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,1247090,4
16729,3/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,6500000,4
16730,4/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,0,2
16731,5/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,299870,2
16732,6/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,185670,2
16733,7/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,253920,2
16734,8/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,200000,2
16735,9/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,254160,2
16736,10/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,637280,2
16737,11/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,0,2
16738,12/1/2020,2480,29,1,C24,0,18538,21/11/19,,1,1,224200,2
16739,1/1/2019,2481,45,1,C2,2,44041,2/12/2018,,1,1,608230,2
16740,2/1/2019,2481,45,1,C2,2,44041,2/12/2018,,1,1,630690,2
16741,3/1/2019,2481,45,1,C2,2,44041,2/12/2018,,1,1,453050,2
16742,4/1/2019,2481,45,1,C2,2,44041,2/12/2018,,1,1,100050,1
16743,5/1/2019,2481,45,1,C2,2,44041,2/12/2018,,1,1,0,1
16744,6/1/2019,2481,45,1,C2,2,44041,2/12/2018,,1,1,146370,1
16745,7/1/2019,2481,46,1,C2,2,44041,2/12/2018,,1,1,0,2
16746,8/1/2019,2481,46,1,C2,2,44041,2/12/2018,,1,1,0,2
16747,9/1/2019,2481,46,1,C2,2,44041,2/12/2018,23/09/19,1,1,532530,2
16748,4/1/2020,2482,36,0,C16,0,47251,13/04/20,,3,3,0,1
16749,5/1/2020,2482,36,0,C16,0,47251,13/04/20,,3,3,0,1
16750,6/1/2020,2482,36,0,C16,0,47251,13/04/20,,3,3,0,1
16751,7/1/2020,2482,36,0,C16,0,47251,13/04/20,22/07/20,3,3,0,1
16752,4/1/2020,2483,36,0,C4,2,65277,18/04/20,,2,2,116660,2
16753,5/1/2020,2483,36,0,C4,2,65277,18/04/20,,2,2,225970,2
16754,6/1/2020,2483,36,0,C4,2,65277,18/04/20,,2,2,522820,2
16755,7/1/2020,2483,36,0,C4,2,65277,18/04/20,,2,2,1640870,4
16756,8/1/2020,2483,36,0,C4,2,65277,18/04/20,,2,2,1647560,4
16757,9/1/2020,2483,36,0,C4,2,65277,18/04/20,,2,2,-157440,4
16758,10/1/2020,2483,36,0,C4,2,65277,18/04/20,,2,2,1199630,3
16759,11/1/2020,2483,37,0,C4,2,65277,18/04/20,,2,2,0,3
16760,12/1/2020,2483,37,0,C4,2,65277,18/04/20,,2,2,1074070,3
16761,10/1/2019,2484,35,0,C2,1,58626,10/11/2019,,3,3,0,1
16762,11/1/2019,2484,35,0,C2,1,58626,10/11/2019,,3,3,0,1
16763,12/1/2019,2484,35,0,C2,1,58626,10/11/2019,,3,3,0,1
16764,1/1/2020,2484,35,0,C2,1,58626,10/11/2019,,3,3,152040,1
16765,2/1/2020,2484,36,0,C2,1,58626,10/11/2019,,3,3,0,1
16766,3/1/2020,2484,36,0,C2,1,58626,10/11/2019,,3,3,0,1
16767,4/1/2020,2484,36,0,C2,1,58626,10/11/2019,4/12/2020,3,3,350000,2
16768,1/1/2019,2485,39,0,C13,2,51616,6/2/2018,,1,1,0,1
16769,2/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,301490,1
16770,3/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,100130,1
16771,4/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,100020,2
16772,5/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,200000,2
16773,6/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,157110,2
16774,7/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,450010,3
16775,8/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,250000,3
16776,9/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,350280,3
16777,10/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,200000,2
16778,11/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,200000,2
16779,12/1/2019,2485,40,0,C13,2,51616,6/2/2018,,1,1,251500,2
16780,1/1/2020,2485,40,0,C13,2,51616,6/2/2018,,1,1,0,1
16781,2/1/2020,2485,41,0,C13,2,51616,6/2/2018,,1,1,-101220,1
16782,3/1/2020,2485,41,0,C13,2,51616,6/2/2018,,1,1,250000,1
16783,4/1/2020,2485,41,0,C13,2,51616,6/2/2018,,1,1,250000,1
16784,5/1/2020,2485,41,0,C13,2,51616,6/2/2018,19/05/20,1,1,0,1
16785,12/1/2019,2486,35,1,C6,2,74360,12/5/2019,,2,2,0,1
16786,1/1/2020,2486,35,1,C6,2,74360,12/5/2019,,2,2,2100000,4
16787,2/1/2020,2486,35,1,C6,2,74360,12/5/2019,,2,2,970040,4
16788,3/1/2020,2486,35,1,C6,2,74360,12/5/2019,,2,2,5112520,4
16789,4/1/2020,2486,35,1,C6,2,74360,12/5/2019,,2,2,500020,3
16790,5/1/2020,2486,35,1,C6,2,74360,12/5/2019,,2,2,451830,3
16791,6/1/2020,2486,35,1,C6,2,74360,12/5/2019,,2,2,900820,3
16792,7/1/2020,2486,35,1,C6,2,74360,12/5/2019,,2,2,597960,3
16793,8/1/2020,2486,35,1,C6,2,74360,12/5/2019,,2,2,300570,3
16794,9/1/2020,2486,36,1,C6,2,74360,12/5/2019,,2,2,598560,3
16795,10/1/2020,2486,36,1,C6,2,74360,12/5/2019,10/12/2020,2,2,0,1
16796,1/1/2019,2487,35,1,C29,2,142543,10/12/2013,,1,4,1823160,3
16797,2/1/2019,2487,35,1,C29,2,142543,10/12/2013,,1,4,5522070,3
16798,3/1/2019,2487,35,1,C29,2,142543,10/12/2013,,1,4,3465910,3
16799,4/1/2019,2487,35,1,C29,2,142543,10/12/2013,,1,4,204640,2
16800,5/1/2019,2487,35,1,C29,2,142543,10/12/2013,,1,4,550010,2
16801,6/1/2019,2487,35,1,C29,2,142543,10/12/2013,,1,4,490230,2
16802,7/1/2019,2487,35,1,C29,2,142543,10/12/2013,,1,4,521110,2
16803,8/1/2019,2487,35,1,C29,2,142543,10/12/2013,,1,4,814550,2
16804,9/1/2019,2487,36,1,C29,2,142543,10/12/2013,,1,4,1031380,2
16805,10/1/2019,2487,36,1,C29,2,142543,10/12/2013,,1,4,822710,2
16806,11/1/2019,2487,36,1,C29,2,142543,10/12/2013,,1,4,370370,2
16807,12/1/2019,2487,36,1,C29,2,142543,10/12/2013,,1,4,644020,2
16808,1/1/2020,2487,36,1,C29,2,142543,10/12/2013,,1,4,2675900,3
16809,2/1/2020,2487,36,1,C29,2,142543,10/12/2013,,1,4,977680,3
16810,3/1/2020,2487,36,1,C29,2,142543,10/12/2013,,1,4,5895140,3
16811,4/1/2020,2487,36,1,C29,2,142543,10/12/2013,,1,4,550920,2
16812,5/1/2020,2487,36,1,C29,2,142543,10/12/2013,,1,4,1226900,2
16813,6/1/2020,2487,36,1,C29,2,142543,10/12/2013,,1,4,709940,2
16814,7/1/2020,2487,36,1,C29,2,142543,10/12/2013,,1,4,918580,2
16815,8/1/2020,2487,36,1,C29,2,142543,10/12/2013,,1,4,1011130,2
16816,9/1/2020,2487,37,1,C29,2,142543,10/12/2013,,1,4,975510,2
16817,10/1/2020,2487,37,1,C29,2,142543,10/12/2013,,1,4,541330,2
16818,11/1/2020,2487,37,1,C29,2,142543,10/12/2013,,1,4,1602530,2
16819,12/1/2020,2487,37,1,C29,2,142543,10/12/2013,,1,4,393020,2
16820,1/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,0,4
16821,2/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,2047060,4
16822,3/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,10208070,4
16823,4/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,0,1
16824,5/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,145500,1
16825,6/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,0,1
16826,7/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,0,2
16827,8/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,1703630,2
16828,9/1/2019,2488,27,0,C14,0,65958,20/07/18,,1,2,0,2
16829,10/1/2019,2488,28,0,C14,0,65958,20/07/18,,1,2,3282350,4
16830,11/1/2019,2488,28,0,C14,0,65958,20/07/18,24/11/19,1,2,0,4
16831,1/1/2019,2489,36,1,C23,1,40775,25/02/17,,1,1,102070,2
16832,2/1/2019,2489,36,1,C23,1,40775,25/02/17,,1,1,101740,2
16833,3/1/2019,2489,36,1,C23,1,40775,25/02/17,,1,1,680330,2
16834,4/1/2019,2489,36,1,C23,1,40775,25/02/17,,1,1,101600,4
16835,5/1/2019,2489,36,1,C23,1,40775,25/02/17,,1,1,485150,4
16836,6/1/2019,2489,36,1,C23,1,40775,25/02/17,,1,1,953110,4
16837,7/1/2019,2489,36,1,C23,1,40775,25/02/17,,1,1,0,1
16838,8/1/2019,2489,36,1,C23,1,40775,25/02/17,29/07/19,1,1,0,1
16839,11/1/2019,2490,25,1,C25,1,29052,21/11/19,,1,1,0,1
16840,12/1/2019,2490,25,1,C25,1,29052,21/11/19,,1,1,0,1
16841,1/1/2020,2490,25,1,C25,1,29052,21/11/19,,1,1,1414310,3
16842,2/1/2020,2490,25,1,C25,1,29052,21/11/19,,1,1,550000,3
16843,3/1/2020,2490,25,1,C25,1,29052,21/11/19,,1,1,207950,3
16844,4/1/2020,2490,25,1,C25,1,29052,21/11/19,4/11/2020,1,1,0,1
16845,1/1/2020,2491,25,0,C20,2,62242,30/12/19,,2,2,0,1
16846,2/1/2020,2491,25,0,C20,2,62242,30/12/19,,2,2,291000,1
16847,3/1/2020,2491,25,0,C20,2,62242,30/12/19,,2,2,0,1
16848,4/1/2020,2491,25,0,C20,2,62242,30/12/19,15/04/20,2,2,0,1
16849,1/1/2019,2492,35,1,C28,2,59644,18/11/17,,1,2,1262530,4
16850,2/1/2019,2492,35,1,C28,2,59644,18/11/17,,1,2,835920,4
16851,3/1/2019,2492,35,1,C28,2,59644,18/11/17,,1,2,3508950,4
16852,4/1/2019,2492,35,1,C28,2,59644,18/11/17,,1,2,250000,3
16853,5/1/2019,2492,35,1,C28,2,59644,18/11/17,,1,2,0,3
16854,6/1/2019,2492,35,1,C28,2,59644,18/11/17,,1,2,710560,3
16855,7/1/2019,2492,36,1,C28,2,59644,18/11/17,,1,2,200000,2
16856,8/1/2019,2492,36,1,C28,2,59644,18/11/17,,1,2,400440,2
16857,9/1/2019,2492,36,1,C28,2,59644,18/11/17,,1,2,655000,2
16858,10/1/2019,2492,36,1,C28,2,59644,18/11/17,,1,2,0,2
16859,11/1/2019,2492,36,1,C28,2,59644,18/11/17,,1,2,809680,2
16860,12/1/2019,2492,36,1,C28,2,59644,18/11/17,,1,2,101710,2
16861,1/1/2020,2492,36,1,C28,2,59644,18/11/17,,1,2,1110340,3
16862,2/1/2020,2492,36,1,C28,2,59644,18/11/17,,1,2,1200000,3
16863,3/1/2020,2492,36,1,C28,2,59644,18/11/17,,1,2,2571300,3
16864,4/1/2020,2492,36,1,C28,2,59644,18/11/17,,1,2,735060,3
16865,5/1/2020,2492,36,1,C28,2,59644,18/11/17,,1,2,756070,3
16866,6/1/2020,2492,36,1,C28,2,59644,18/11/17,6/7/2020,1,2,350000,3
16867,1/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,1092100,4
16868,2/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,1725300,4
16869,3/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,3468070,4
16870,4/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,363100,3
16871,5/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,762760,3
16872,6/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,0,3
16873,7/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,765760,3
16874,8/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,-12440,3
16875,9/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,1167240,3
16876,10/1/2019,2493,50,1,C19,2,40013,25/05/16,,1,2,1947350,4
16877,11/1/2019,2493,51,1,C19,2,40013,25/05/16,,1,2,492250,4
16878,12/1/2019,2493,51,1,C19,2,40013,25/05/16,,1,2,641540,4
16879,1/1/2020,2493,51,1,C19,2,40013,25/05/16,,1,2,295910,1
16880,2/1/2020,2493,51,1,C19,2,40013,25/05/16,22/02/20,1,2,0,1
16881,1/1/2019,2494,45,0,C27,0,48747,25/05/18,,1,1,789380,4
16882,2/1/2019,2494,45,0,C27,0,48747,25/05/18,,1,1,302640,4
16883,3/1/2019,2494,45,0,C27,0,48747,25/05/18,,1,1,5833110,4
16884,4/1/2019,2494,45,0,C27,0,48747,25/05/18,,1,1,245290,3
16885,5/1/2019,2494,45,0,C27,0,48747,25/05/18,,1,1,461540,3
16886,6/1/2019,2494,45,0,C27,0,48747,25/05/18,,1,1,203870,3
16887,7/1/2019,2494,45,0,C27,0,48747,25/05/18,,1,1,307880,3
16888,8/1/2019,2494,46,0,C27,0,48747,25/05/18,,1,1,239400,3
16889,9/1/2019,2494,46,0,C27,0,48747,25/05/18,,1,1,852680,3
16890,10/1/2019,2494,46,0,C27,0,48747,25/05/18,,1,1,867750,3
16891,11/1/2019,2494,46,0,C27,0,48747,25/05/18,,1,1,191580,3
16892,12/1/2019,2494,46,0,C27,0,48747,25/05/18,,1,1,150570,3
16893,1/1/2020,2494,46,0,C27,0,48747,25/05/18,,1,1,799480,3
16894,2/1/2020,2494,46,0,C27,0,48747,25/05/18,,1,1,295750,3
16895,3/1/2020,2494,46,0,C27,0,48747,25/05/18,,1,1,1817230,3
16896,4/1/2020,2494,46,0,C27,0,48747,25/05/18,,1,1,356650,3
16897,5/1/2020,2494,46,0,C27,0,48747,25/05/18,,1,1,775540,3
16898,6/1/2020,2494,46,0,C27,0,48747,25/05/18,,1,1,560440,3
16899,7/1/2020,2494,46,0,C27,0,48747,25/05/18,,1,1,509760,3
16900,8/1/2020,2494,47,0,C27,0,48747,25/05/18,,1,1,234800,3
16901,9/1/2020,2494,47,0,C27,0,48747,25/05/18,,1,1,651450,3
16902,10/1/2020,2494,47,0,C27,0,48747,25/05/18,,1,1,151040,3
16903,11/1/2020,2494,47,0,C27,0,48747,25/05/18,,1,1,409080,3
16904,12/1/2020,2494,47,0,C27,0,48747,25/05/18,,1,1,777140,3
16905,1/1/2019,2495,31,1,C3,0,25228,11/12/2018,,1,1,387180,3
16906,2/1/2019,2495,31,1,C3,0,25228,11/12/2018,,1,1,1018940,3
16907,3/1/2019,2495,31,1,C3,0,25228,11/12/2018,,1,1,567860,3
16908,4/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,200000,2
16909,5/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,0,2
16910,6/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,120620,2
16911,7/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,400000,2
16912,8/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,422110,2
16913,9/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,200000,2
16914,10/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,200000,1
16915,11/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,0,1
16916,12/1/2019,2495,32,1,C3,0,25228,11/12/2018,,1,1,0,1
16917,1/1/2020,2495,32,1,C3,0,25228,11/12/2018,,1,1,675000,2
16918,2/1/2020,2495,32,1,C3,0,25228,11/12/2018,,1,1,400000,2
16919,3/1/2020,2495,32,1,C3,0,25228,11/12/2018,,1,1,350810,2
16920,4/1/2020,2495,33,1,C3,0,25228,11/12/2018,4/12/2020,1,1,-400000,1
16921,2/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,0,2
16922,3/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,878880,2
16923,4/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,235130,2
16924,5/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,350000,2
16925,6/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,297320,2
16926,7/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,965290,4
16927,8/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,750350,4
16928,9/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,1038800,4
16929,10/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,409750,1
16930,11/1/2020,2496,23,0,C28,2,38169,31/01/20,,1,1,0,1
16931,12/1/2020,2496,24,0,C28,2,38169,31/01/20,,1,1,0,1
16932,7/1/2020,2497,38,1,C4,0,52092,30/06/20,,3,3,144600,2
16933,8/1/2020,2497,38,1,C4,0,52092,30/06/20,,3,3,0,2
16934,9/1/2020,2497,38,1,C4,0,52092,30/06/20,,3,3,576080,2
16935,10/1/2020,2497,38,1,C4,0,52092,30/06/20,,3,3,188330,2
16936,11/1/2020,2497,38,1,C4,0,52092,30/06/20,,3,3,331850,2
16937,12/1/2020,2497,39,1,C4,0,52092,30/06/20,,3,3,456980,2
16938,7/1/2020,2498,30,0,C22,0,15052,27/07/20,,1,1,0,2
16939,8/1/2020,2498,30,0,C22,0,15052,27/07/20,,1,1,469340,2
16940,9/1/2020,2498,30,0,C22,0,15052,27/07/20,,1,1,534630,2
16941,10/1/2020,2498,30,0,C22,0,15052,27/07/20,,1,1,619320,2
16942,11/1/2020,2498,30,0,C22,0,15052,27/07/20,,1,1,464610,2
16943,12/1/2020,2498,30,0,C22,0,15052,27/07/20,,1,1,153990,2
16944,7/1/2019,2499,27,0,C17,1,75458,7/6/2019,,2,2,0,1
16945,8/1/2019,2499,27,0,C17,1,75458,7/6/2019,,2,2,0,1
16946,9/1/2019,2499,27,0,C17,1,75458,7/6/2019,30/08/19,2,2,0,1
16947,10/1/2020,2500,32,0,C8,1,66536,28/09/20,,3,3,0,1
16948,11/1/2020,2500,32,0,C8,1,66536,28/09/20,,3,3,0,1
16949,12/1/2020,2500,32,0,C8,1,66536,28/09/20,,3,3,0,1
16950,8/1/2019,2501,31,1,C7,0,30212,8/4/2019,,1,1,0,1
16951,9/1/2019,2501,31,1,C7,0,30212,8/4/2019,,1,1,0,1
16952,10/1/2019,2501,31,1,C7,0,30212,8/4/2019,,1,1,0,1
16953,11/1/2019,2501,31,1,C7,0,30212,8/4/2019,,1,1,200000,1
16954,12/1/2019,2501,31,1,C7,0,30212,8/4/2019,,1,1,0,1
16955,1/1/2020,2501,31,1,C7,0,30212,8/4/2019,,1,1,400000,2
16956,2/1/2020,2501,31,1,C7,0,30212,8/4/2019,,1,1,500000,2
16957,3/1/2020,2501,31,1,C7,0,30212,8/4/2019,3/8/2020,1,1,150290,2
16958,9/1/2019,2502,30,1,C20,0,91020,9/12/2019,,3,3,0,1
16959,10/1/2019,2502,30,1,C20,0,91020,9/12/2019,,3,3,0,1
16960,11/1/2019,2502,31,1,C20,0,91020,9/12/2019,,3,3,0,1
16961,12/1/2019,2502,31,1,C20,0,91020,9/12/2019,,3,3,0,1
16962,1/1/2020,2502,31,1,C20,0,91020,9/12/2019,24/01/20,3,3,0,1
16963,7/1/2019,2503,35,1,C13,0,71761,28/06/19,,3,3,0,1
16964,8/1/2019,2503,35,1,C13,0,71761,28/06/19,23/08/19,3,3,0,1
16965,6/1/2020,2504,32,1,C20,2,70395,29/05/20,,3,3,0,1
16966,7/1/2020,2504,32,1,C20,2,70395,29/05/20,,3,3,0,1
16967,8/1/2020,2504,32,1,C20,2,70395,29/05/20,,3,3,0,1
16968,9/1/2020,2504,32,1,C20,2,70395,29/05/20,,3,3,0,1
16969,10/1/2020,2504,32,1,C20,2,70395,29/05/20,28/09/20,3,3,0,1
16970,1/1/2019,2505,40,0,C12,1,47809,18/08/18,,1,1,4246000,4
16971,2/1/2019,2505,40,0,C12,1,47809,18/08/18,,1,1,101990,4
16972,3/1/2019,2505,40,0,C12,1,47809,18/08/18,,1,1,6431650,4
16973,4/1/2019,2505,40,0,C12,1,47809,18/08/18,,1,1,194000,3
16974,5/1/2019,2505,40,0,C12,1,47809,18/08/18,,1,1,0,3
16975,6/1/2019,2505,41,0,C12,1,47809,18/08/18,,1,1,742500,3
16976,7/1/2019,2505,41,0,C12,1,47809,18/08/18,,1,1,288850,2
16977,8/1/2019,2505,41,0,C12,1,47809,18/08/18,,1,1,250000,2
16978,9/1/2019,2505,41,0,C12,1,47809,18/08/18,,1,1,207570,2
16979,10/1/2019,2505,41,0,C12,1,47809,18/08/18,,1,1,1430740,4
16980,11/1/2019,2505,41,0,C12,1,47809,18/08/18,,1,1,1240000,4
16981,12/1/2019,2505,41,0,C12,1,47809,18/08/18,,1,1,723600,4
16982,1/1/2020,2505,41,0,C12,1,47809,18/08/18,,1,1,151280,3
16983,2/1/2020,2505,41,0,C12,1,47809,18/08/18,,1,1,400000,3
16984,3/1/2020,2505,41,0,C12,1,47809,18/08/18,,1,1,2719600,3
16985,4/1/2020,2505,41,0,C12,1,47809,18/08/18,,1,1,200000,3
16986,5/1/2020,2505,41,0,C12,1,47809,18/08/18,,1,1,152290,3
16987,6/1/2020,2505,42,0,C12,1,47809,18/08/18,,1,1,1000000,3
16988,7/1/2020,2505,42,0,C12,1,47809,18/08/18,,1,1,538900,3
16989,8/1/2020,2505,42,0,C12,1,47809,18/08/18,,1,1,1086110,3
16990,9/1/2020,2505,42,0,C12,1,47809,18/08/18,,1,1,518800,3
16991,10/1/2020,2505,42,0,C12,1,47809,18/08/18,,1,1,900000,3
16992,11/1/2020,2505,42,0,C12,1,47809,18/08/18,,1,1,142800,3
16993,12/1/2020,2505,42,0,C12,1,47809,18/08/18,,1,1,293280,3
16994,12/1/2019,2506,33,0,C15,1,18173,29/11/19,,1,1,0,1
16995,1/1/2020,2506,33,0,C15,1,18173,29/11/19,,1,1,150450,1
16996,2/1/2020,2506,33,0,C15,1,18173,29/11/19,,1,1,150540,1
16997,3/1/2020,2506,33,0,C15,1,18173,29/11/19,,1,1,150280,1
16998,4/1/2020,2506,33,0,C15,1,18173,29/11/19,,1,1,150160,1
16999,5/1/2020,2506,33,0,C15,1,18173,29/11/19,,1,1,298010,1
17000,6/1/2020,2506,33,0,C15,1,18173,29/11/19,,1,1,0,1
17001,7/1/2020,2506,33,0,C15,1,18173,29/11/19,30/06/20,1,1,0,1
17002,11/1/2019,2507,26,0,C23,2,59536,16/11/19,,1,1,0,1
17003,12/1/2019,2507,26,0,C23,2,59536,16/11/19,,1,1,0,1
17004,1/1/2020,2507,26,0,C23,2,59536,16/11/19,,1,1,0,1
17005,2/1/2020,2507,,0,C23,2,59536,16/11/19,,1,1,0,1
17006,3/1/2020,2507,26,0,C23,2,59536,16/11/19,24/03/20,1,1,0,1
17007,1/1/2019,2508,37,0,C11,2,64254,18/05/18,,1,2,581310,2
17008,2/1/2019,2508,37,0,C11,2,64254,18/05/18,,1,2,391420,2
17009,3/1/2019,2508,37,0,C11,2,64254,18/05/18,,1,2,1574850,2
17010,4/1/2019,2508,37,0,C11,2,64254,18/05/18,,1,2,0,1
17011,5/1/2019,2508,37,0,C11,2,64254,18/05/18,,1,2,0,1
17012,6/1/2019,2508,37,0,C11,2,64254,18/05/18,30/05/19,1,2,0,1
17013,7/1/2020,2509,38,1,C28,1,118773,28/06/20,,3,3,0,2
17014,8/1/2020,2509,38,1,C28,1,118773,28/06/20,,3,3,822390,2
17015,9/1/2020,2509,38,1,C28,1,118773,28/06/20,,3,3,242280,2
17016,10/1/2020,2509,38,1,C28,1,118773,28/06/20,,3,3,310120,1
17017,11/1/2020,2509,38,1,C28,1,118773,28/06/20,,3,3,150730,1
17018,12/1/2020,2509,38,1,C28,1,118773,28/06/20,28/11/20,3,3,0,1
17019,1/1/2019,2510,41,0,C1,2,130752,5/5/2014,,2,4,486610,2
17020,2/1/2019,2510,41,0,C1,2,130752,5/5/2014,,2,4,898280,2
17021,3/1/2019,2510,41,0,C1,2,130752,5/5/2014,,2,4,5400000,2
17022,4/1/2019,2510,41,0,C1,2,130752,5/5/2014,,2,4,80000,1
17023,5/1/2019,2510,41,0,C1,2,130752,5/5/2014,,2,4,-80000,1
17024,6/1/2019,2510,41,0,C1,2,130752,5/5/2014,,2,4,260000,1
17025,7/1/2019,2510,41,0,C1,2,130752,5/5/2014,7/4/2019,2,4,0,1
17026,7/1/2020,2511,23,1,C6,1,43876,22/06/20,,1,1,0,1
