date,hour,demand
2022-03-23,13,69.0
2022-03-23,14,69.0
2022-03-23,15,69.0
2022-03-23,16,74.0
2022-03-23,17,79.0
2022-03-23,18,79.0
2022-03-23,19,78.0
2022-03-23,20,76.0
2022-03-23,21,72.0
2022-03-23,22,69.0
2022-03-23,23,65.0
2022-03-24,0,60.0
2022-03-24,5,52.0
2022-03-24,6,52.0
2022-03-24,7,68.0
2022-03-24,8,71.0
2022-03-24,9,72.0
2022-03-24,10,71.0
2022-03-24,11,70.0
2022-03-24,12,71.0
2022-03-24,13,71.0
2022-03-24,14,71.0
2022-03-24,15,71.0
2022-03-24,16,77.0
2022-03-24,17,82.0
2022-03-24,18,82.0
2022-03-24,19,80.0
2022-03-24,20,76.0
2022-03-24,21,72.0
2022-03-24,22,70.0
2022-03-24,23,65.0
2022-03-25,0,58.0
2022-03-25,1,50.0
2022-03-25,2,54.0
2022-03-25,5,50.0
2022-03-25,6,51.0
2022-03-25,7,67.0
2022-03-25,8,71.0
2022-03-25,9,73.0
2022-03-25,10,75.0
2022-03-25,11,80.0
2022-03-25,12,84.0
2022-03-25,13,84.0
2022-03-25,14,84.0
2022-03-25,15,84.0
2022-03-25,16,85.0
2022-03-25,17,87.0
2022-03-25,18,86.0
2022-03-25,19,83.0
2022-03-25,20,77.0
2022-03-25,21,71.0
2022-03-25,22,68.0
2022-03-25,23,63.0
2022-03-26,0,64.0
2022-03-26,1,58.0
2022-03-26,2,57.0
2022-03-26,3,55.0
2022-03-26,6,50.0
2022-03-26,7,60.0
2022-03-26,8,63.0
2022-03-26,9,81.0
2022-03-26,10,90.0
2022-03-26,11,102.0
2022-03-26,12,105.0
2022-03-26,13,105.0
2022-03-26,14,105.0
2022-03-26,15,105.0
2022-03-26,16,104.0
2022-03-26,17,97.0
2022-03-26,18,97.0
2022-03-26,19,92.0
2022-03-26,20,78.0
2022-03-26,21,70.0
2022-03-26,22,67.0
2022-03-26,23,62.0
2022-03-27,0,67.0
2022-03-27,1,61.0
2022-03-27,2,60.0
2022-03-27,3,56.0
2022-03-27,4,50.0
2022-03-27,5,50.0
2022-03-27,6,50.0
2022-03-27,7,58.0
2022-03-27,8,63.0
2022-03-27,9,77.0
2022-03-27,10,83.0
2022-03-27,11,94.0
2022-03-27,12,93.0
2022-03-27,13,93.0
2022-03-27,14,93.0
2022-03-27,15,93.0
2022-03-27,16,92.0
2022-03-27,17,90.0
2022-03-27,18,91.0
2022-03-27,19,87.0
2022-03-27,20,77.0
2022-03-27,21,70.0
2022-03-27,22,67.0
2022-03-27,23,63.0
2022-03-28,2,56.0
2022-03-28,5,51.0
2022-03-28,6,51.0
2022-03-28,7,65.0
2022-03-28,8,70.0
2022-03-28,9,70.0
2022-03-28,10,71.0
2022-03-28,11,72.0
2022-03-28,12,72.0
2022-03-28,13,72.0
2022-03-28,14,72.0
2022-03-28,15,73.0
2022-03-28,16,79.0
2022-03-28,17,84.0
2022-03-28,18,84.0
2022-03-28,19,85.0
2022-03-28,20,80.0
2022-03-28,21,72.0
2022-03-28,22,63.0
2022-03-28,23,60.0
